ID,ILLUM,HUMID,CO2,SOUND,TEMP,RYTHM
1586,415.15,66.21,594.66,36.22,20.93,86.76
1612,374.49,61.62,522.37,23.2,22.55,81.34
1616,431.83,67.52,484.46,44.51,17.24,85.45
1619,498.9,76.82,544.79,26.7,18.88,86.86
1620,370.47,69.81,584.91,25.95,19.77,84.05
1623,378.25,63.7,506.35,40.39,19.26,84.65
1631,432.51,61.76,462.05,25.05,22.05,75.32
1650,302.3,67.76,583.72,25.44,20.05,87.55
1672,533.31,73.23,509.8,27.0,19.82,77.31
1681,455.37,66.37,470.88,24.75,22.11,90.52
1682,486.83,72.1,497.29,26.97,20.92,79.14
1688,391.9,63.62,559.13,29.8,19.83,78.83
1700,438.98,63.74,483.35,22.15,21.01,88.35
1717,359.26,60.97,528.06,36.32,20.15,75.84
1734,388.95,66.58,500.18,28.65,19.11,68.79
1768,348.05,68.38,542.82,21.86,22.73,84.01
1784,344.73,63.76,473.19,19.57,19.23,72.6
1790,272.47,63.71,488.78,24.81,20.11,85.42
1795,310.25,61.12,459.16,29.22,21.25,81.62
1796,372.77,73.01,457.49,34.07,20.06,88.09
1806,428.56,62.87,508.0,32.65,18.14,86.77
1817,481.98,76.48,511.36,37.66,23.67,97.1
1823,526.52,57.87,484.46,32.41,21.1,83.15
1829,391.62,69.59,512.61,32.32,20.47,80.51
1830,510.05,65.02,516.39,31.02,21.91,90.28
1833,250.48,63.71,514.84,36.22,21.84,81.98
1840,496.22,66.55,512.27,34.52,20.07,76.11
1875,323.27,61.65,584.96,26.9,22.52,82.96
1877,511.41,69.13,464.36,26.35,18.37,61.84
1878,480.06,70.37,528.33,15.27,19.35,70.89
1884,357.79,69.05,529.75,21.63,17.62,66.62
1886,623.56,68.31,519.01,14.75,21.03,75.72
1902,541.08,62.85,517.5,25.22,21.35,89.18
1909,245.37,69.25,617.02,20.83,21.02,90.26
1935,440.18,60.91,548.35,35.36,21.28,85.92
1949,436.38,66.8,583.38,22.62,18.61,88.29
1964,452.73,66.08,481.11,29.33,18.63,90.84
2004,441.02,69.1,540.56,27.31,22.25,79.33
2055,259.4,65.23,591.38,18.65,21.59,79.65
2071,603.52,72.64,467.58,16.0,19.11,73.28
2122,335.33,69.17,491.16,23.28,22.63,87.49
2138,687.12,65.44,404.83,21.26,19.61,76.24
2164,512.46,71.6,493.18,27.39,18.24,86.28
2169,328.7,66.62,544.04,31.53,20.02,90.6
2187,364.68,63.82,427.23,26.86,19.89,77.96
2195,367.7,65.22,464.88,33.85,23.22,80.99
2198,341.05,67.73,542.46,28.26,19.6,76.69
2200,510.79,62.43,460.88,37.01,19.57,84.09
2201,498.86,60.34,477.76,31.36,18.8,90.99
2204,512.2,76.11,481.08,24.72,17.2,82.7
2213,541.5,59.74,521.2,45.12,20.48,76.69
2241,329.24,73.44,649.17,29.72,18.08,84.42
2266,346.72,65.18,447.66,26.17,19.28,83.8
2285,530.94,62.91,473.54,27.49,21.03,73.46
2291,373.05,63.56,533.93,41.8,20.75,71.07
2293,426.51,77.11,576.73,24.55,21.56,85.78
2310,280.21,71.72,514.81,21.62,20.99,77.38
2321,256.67,60.26,473.39,32.96,22.37,87.27
2328,461.06,66.96,498.26,29.4,24.79,88.73
2360,313.68,67.79,555.48,28.43,19.99,81.09
2389,499.63,62.2,488.9,37.94,21.72,89.84
2392,445.78,64.84,546.35,31.68,17.09,79.92
2403,488.24,61.63,552.23,29.54,21.36,88.97
