ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos,RECOMMENDATION_1,CONFIDENCE_1,RECOMMENDATION_2,CONFIDENCE_2,RECOMMENDATION_3,CONFIDENCE_3
41489.0,45.085,7666.906,CO,0.0,F,F,F,F,T,T,T,F,T,F,F,F,F,T,F,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41489.0,45.085,7666.906,CO,0.0,F,F,F,F,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41489.0,59.806,6982.846,SE,1.0,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
41491.0,27.332,8791.695,SE,0.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41493.0,33.926,7844.982,CO,1.0,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,,,,,,
41497.0,36.515,9497.294,S,1.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41502.0,27.869,6988.086,SE,0.0,F,F,F,F,T,T,T,F,F,F,F,T,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41511.0,40.11,6825.061,S,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41512.0,33.726,6279.847,SE,0.0,F,F,F,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
41514.0,53.967,7326.816,N,1.0,F,F,F,F,F,T,F,T,F,F,T,F,T,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
41569.0,43.685,7406.933,NE,0.0,T,T,T,T,F,F,F,F,F,F,T,T,T,T,T,T,F,T,T,F,Emprestimo _consignado,0.956882255389718,,,,
41583.0,37.046,7733.657,CO,1.0,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,T,Investimento Fundos_commodities,0.8361650485436893,,,,
41593.0,22.742,7150.792,SE,0.0,F,F,F,F,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,Investimento LCI,0.8692748091603053,,,,
41605.0,61.108,6422.016,SE,0.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8261494252873564,Investimento LCI,0.8261494252873564,,
41607.0,35.402,6857.396,SE,1.0,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,,,,,,
41608.0,33.778,9073.966,SE,0.0,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,T,T,,,,,,
41616.0,32.025,7520.367,S,0.0,F,F,F,F,F,T,T,F,T,T,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
41625.0,35.87,8302.589,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,,,,
41639.0,21.162,6159.279,SE,1.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41639.0,47.45,7881.252,SE,0.0,T,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41639.0,21.162,6159.279,SE,1.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41639.0,47.45,7881.252,SE,0.0,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41639.0,47.45,7881.252,SE,0.0,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
41639.0,47.45,7881.252,SE,0.0,T,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41639.0,21.162,6159.279,SE,1.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
41639.0,21.162,6159.279,SE,1.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41642.0,47.86,8854.342,NE,0.0,F,F,F,F,F,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8991291727140783,Investimento Poupanca,0.8991291727140783,,
41644.0,44.069,6823.107,NE,0.0,F,T,F,F,T,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,,,,,,
41662.0,37.523,7625.202,NE,0.0,F,F,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,T,Investimento LCA,0.8377281947261663,Investimento LCI,0.8377281947261663,,
41665.0,55.388,7633.593,N,1.0,T,T,T,T,F,T,F,T,T,T,F,F,F,T,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
41681.0,46.553,8441.397,CO,1.0,T,T,T,T,F,F,F,F,T,T,F,T,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
41681.0,46.553,8441.397,CO,1.0,T,T,T,T,T,T,T,F,F,F,T,T,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
41681.0,25.364,7298.472,SE,0.0,F,F,F,F,T,T,T,F,F,F,T,T,F,F,F,F,F,F,T,F,Investimento LCI,0.9194943446440452,,,,
41681.0,25.364,7298.472,SE,0.0,F,F,F,F,T,T,T,F,F,F,T,T,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
41681.0,46.553,8441.397,CO,1.0,T,T,T,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
41681.0,25.364,7298.472,SE,0.0,F,F,F,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,T,F,,,,,,
41681.0,25.364,7298.472,SE,0.0,F,F,F,F,F,F,F,F,T,T,F,T,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
41681.0,46.553,8441.397,CO,1.0,T,T,T,T,T,T,T,F,F,F,T,T,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
41698.0,33.593,6966.701,SE,0.0,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41717.0,40.751,8485.383,CO,1.0,F,T,F,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41743.0,18.192,8731.132,CO,0.0,F,F,F,F,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41769.0,19.288,8091.225,NE,1.0,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41774.0,28.337,7075.921,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,,,,,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41777.0,47.431,8047.798,CO,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41787.0,43.182,6727.465,NE,1.0,F,F,F,F,T,T,T,F,F,T,T,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41794.0,28.408,7040.473,CO,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,T,F,,,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41813.0,48.52,7851.212,SE,1.0,F,T,F,T,F,F,F,F,F,T,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41822.0,59.579,17000.0,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,7964.505,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,17000.0,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,7964.505,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,17000.0,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,17000.0,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,7964.505,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41822.0,59.579,7964.505,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41837.0,58.688,7311.848,S,1.0,F,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,,,,,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41846.0,45.13,8158.373,SE,1.0,T,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41856.0,25.132,7479.619,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41884.0,26.189,6651.566,SE,0.0,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41892.0,24.741,7763.183,SE,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.828078524687686,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41921.0,45.673,8014.747,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,,,,,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,T,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,T,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41925.0,30.707,8003.556,NE,0.0,T,T,T,T,F,T,F,F,F,F,F,F,T,T,F,F,F,T,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,T,F,F,F,F,F,F,F,T,T,F,F,F,T,F,F,seguro auto,0.9232914923291492,seguro vida Emp,0.9232914923291492,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,F,T,F,F,F,F,F,F,T,T,F,F,F,T,F,F,seguro auto,0.9232914923291492,seguro vida Emp,0.9232914923291492,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,F,T,F,F,F,F,F,F,T,T,F,F,F,T,F,F,seguro auto,0.9232914923291492,seguro vida Emp,0.9232914923291492,,
41925.0,28.91,6543.091,SE,0.0,F,F,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
